X=  206.79838, Y=  2600.30410, th=  -3.13835 
X=  205.89082, Y=  2600.30116, th=  -3.13835 
X=  204.75637, Y=  2600.29564, th=  -3.13511 
X=  203.84881, Y=  2600.28976, th=  -3.13511 
X=  202.71436, Y=  2600.28424, th=  -3.13835 
X=  201.57991, Y=  2600.27873, th=  -3.13511 
X=  200.44546, Y=  2600.27321, th=  -3.13835 
X=  199.31101, Y=  2600.26769, th=  -3.13511 
X=  198.40346, Y=  2600.26181, th=  -3.13511 
X=  197.49591, Y=  2600.25593, th=  -3.13511 
X=  196.58835, Y=  2600.25004, th=  -3.13511 
X=  195.68080, Y=  2600.24416, th=  -3.13511 
X=  195.00015, Y=  2600.23864, th=  -3.13187 
X=  194.31951, Y=  2600.23092, th=  -3.12863 
X=  193.63891, Y=  2600.22099, th=  -3.12539 
X=  192.95834, Y=  2600.20886, th=  -3.12214 
X=  192.73149, Y=  2600.20408, th=  -3.11890 
X=  192.27782, Y=  2600.19379, th=  -3.11890 
X=  191.82419, Y=  2600.18202, th=  -3.11242 
X=  191.59741, Y=  2600.17503, th=  -3.10918 
X=  191.37064, Y=  2600.16731, th=  -3.10594 
X=  190.91720, Y=  2600.14967, th=  -3.09946 
X=  190.69053, Y=  2600.13974, th=  -3.09621 
X=  190.69053, Y=  2600.13974, th=  -3.08973 
X=  190.46396, Y=  2600.12761, th=  -3.08649 
X=  190.23743, Y=  2600.11475, th=  -3.08325 
X=  190.01095, Y=  2600.10115, th=  -3.08001 
X=  189.78451, Y=  2600.08682, th=  -3.07677 
X=  189.78451, Y=  2600.08682, th=  -3.07028 
X=  189.55822, Y=  2600.07029, th=  -3.06704 
X=  189.55822, Y=  2600.07029, th=  -3.06056 
X=  189.33210, Y=  2600.05156, th=  -3.05732 
X=  189.55815, Y=  2600.07102, th=  -3.05408 
X=  189.55815, Y=  2600.07102, th=  -3.04759 
X=  189.33230, Y=  2600.04936, th=  -3.04435 
X=  189.33230, Y=  2600.04936, th=  -3.03787 
X=  189.33230, Y=  2600.04936, th=  -3.03139 
X=  189.33230, Y=  2600.04936, th=  -3.03139 
X=  189.33230, Y=  2600.04936, th=  -3.02490 
X=  189.33230, Y=  2600.04936, th=  -3.01842 
X=  189.10717, Y=  2600.02112, th=  -3.01518 
X=  189.33211, Y=  2600.05082, th=  -3.00546 
X=  189.33211, Y=  2600.05082, th=  -3.00546 
X=  189.33211, Y=  2600.05082, th=  -2.99897 
X=  189.33211, Y=  2600.05082, th=  -2.99249 
X=  189.55643, Y=  2600.08489, th=  -2.98925 
X=  189.55643, Y=  2600.08489, th=  -2.98277 
X=  189.78029, Y=  2600.12186, th=  -2.97304 
X=  189.78029, Y=  2600.12186, th=  -2.97304 
X=  190.00378, Y=  2600.16101, th=  -2.96332 
X=  189.78055, Y=  2600.12041, th=  -2.96008 
X=  190.22661, Y=  2600.20378, th=  -2.95360 
X=  190.00379, Y=  2600.16101, th=  -2.95035 
X=  190.22633, Y=  2600.20522, th=  -2.94063 
X=  190.00408, Y=  2600.15957, th=  -2.93739 
X=  190.22603, Y=  2600.20666, th=  -2.92767 
X=  190.22603, Y=  2600.20666, th=  -2.92767 
X=  190.44751, Y=  2600.25591, th=  -2.91794 
X=  190.22635, Y=  2600.20522, th=  -2.91470 
X=  190.44718, Y=  2600.25734, th=  -2.90498 
X=  190.22670, Y=  2600.20379, th=  -2.90173 
X=  190.22670, Y=  2600.20379, th=  -2.89525 
X=  190.22670, Y=  2600.20379, th=  -2.88877 
X=  190.44628, Y=  2600.26090, th=  -2.88553 
X=  190.44628, Y=  2600.26090, th=  -2.87905 
X=  190.44628, Y=  2600.26090, th=  -2.87256 
X=  190.44628, Y=  2600.26090, th=  -2.86608 
X=  190.22805, Y=  2600.19883, th=  -2.86284 
X=  190.22805, Y=  2600.19883, th=  -2.85636 
X=  190.22805, Y=  2600.19883, th=  -2.84987 
X=  190.22805, Y=  2600.19883, th=  -2.84339 
X=  190.22805, Y=  2600.19883, th=  -2.83691 
X=  190.22805, Y=  2600.19883, th=  -2.83043 
X=  190.22805, Y=  2600.19883, th=  -2.82394 
X=  190.22805, Y=  2600.19883, th=  -2.82394 
X=  190.22805, Y=  2600.19883, th=  -2.81098 
X=  190.22805, Y=  2600.19883, th=  -2.81098 
X=  190.22805, Y=  2600.19883, th=  -2.80449 
X=  190.22805, Y=  2600.19883, th=  -2.79801 
X=  190.22805, Y=  2600.19883, th=  -2.79153 
X=  190.22805, Y=  2600.19883, th=  -2.78505 
X=  190.22805, Y=  2600.19883, th=  -2.77856 
X=  190.22805, Y=  2600.19883, th=  -2.77208 
X=  190.43949, Y=  2600.28111, th=  -2.76884 
X=  190.43949, Y=  2600.28111, th=  -2.76236 
X=  190.22886, Y=  2600.19677, th=  -2.75912 
X=  190.43894, Y=  2600.28248, th=  -2.74939 
X=  190.22942, Y=  2600.19541, th=  -2.74615 
X=  190.22942, Y=  2600.19541, th=  -2.73967 
X=  190.22942, Y=  2600.19541, th=  -2.73319 
X=  190.43750, Y=  2600.28586, th=  -2.72994 
X=  190.43750, Y=  2600.28586, th=  -2.72346 
X=  190.23031, Y=  2600.19340, th=  -2.72022 
X=  190.43690, Y=  2600.28720, th=  -2.71050 
X=  190.23092, Y=  2600.19206, th=  -2.70726 
X=  190.43628, Y=  2600.28854, th=  -2.69753 
X=  190.23155, Y=  2600.19073, th=  -2.69429 
X=  190.23155, Y=  2600.19073, th=  -2.68781 
X=  190.23155, Y=  2600.19073, th=  -2.68132 
X=  190.43467, Y=  2600.29184, th=  -2.67808 
X=  190.43467, Y=  2600.29184, th=  -2.67160 
X=  190.23254, Y=  2600.18876, th=  -2.66836 
X=  190.43399, Y=  2600.29315, th=  -2.65864 
X=  190.23322, Y=  2600.18746, th=  -2.65539 
X=  190.43330, Y=  2600.29445, th=  -2.64567 
X=  190.23392, Y=  2600.18616, th=  -2.64243 
